# Case1_F136_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
9	6533075.4920	331100.9945	797.6341
9	6533030.9920	331135.1195	895.5757
9	6532940.4920	331204.3075	1080.3763
9	6532728.9920	331366.1505	1237.7753
9	6532596.9920	331467.1505	1317.0540
9	6532477.9920	331558.2765	1409.4086
10	6533142.9920	330954.9005	491.0992
10	6533075.4920	331006.5575	651.2750
10	6533007.9920	331058.2135	793.6077
10	6532967.4920	331089.2445	887.1632
10	6532875.9920	331159.2445	1075.3776
10	6532610.9920	331362.0265	1252.9544
10	6532439.4920	331493.3385	1403.5564
11	6533101.4920	330892.3695	472.7136
11	6533032.9920	330944.8075	617.4451
11	6532973.4920	330990.3385	747.6072
11	6532935.9920	331019.0885	879.0250
11	6532898.9920	331047.3385	982.2000
11	6532836.4920	331095.1825	1067.0565
11	6532587.4920	331285.7765	1213.5132
11	6532487.9920	331361.8385	1303.5208
11	6532418.4920	331415.0265	1402.6725
12	6533063.9920	330826.7445	456.3672
12	6532991.4920	330882.2135	627.7413
12	6532883.4920	330964.9005	873.8434
12	6532857.4920	330984.7445	969.4899
12	6532744.4920	331071.2765	1092.8731
12	6532516.9920	331245.3075	1217.3232
12	6532420.9920	331318.8695	1316.6882
12	6532372.9920	331355.4945	1411.2679
13	6532999.4920	330781.5885	459.5950
13	6532919.9920	330842.4005	677.0123
13	6532849.4920	330896.3385	860.8284
13	6532806.9920	330928.9005	971.8978
13	6532724.4920	330992.0265	1059.7413
13	6532490.4920	331171.1505	1184.8620
13	6532380.9920	331254.8695	1284.6232
13	6532323.4920	331298.9005	1392.9798
14	6532943.9920	330729.6195	456.7025
14	6532865.4920	330789.6825	687.6346
14	6532806.9920	330834.4635	867.4121
14	6532757.4920	330872.3695	973.9095
14	6532668.9920	330940.0885	1055.9923
14	6532432.9920	331120.7445	1171.5727
14	6532328.4920	331200.6195	1269.2917
14	6532273.9920	331242.3695	1374.7223
15	6532876.4920	330686.8385	508.4393
15	6532839.9920	330714.8385	665.0855
15	6532771.4920	330767.2445	861.4682
15	6532707.9920	330815.8695	971.1358
15	6532596.4920	330901.0885	1058.0344
15	6532382.4920	331064.9635	1146.9752
15	6532274.9920	331147.1505	1239.9090
15	6532213.4920	331194.2445	1373.4726
16	6532841.9920	330618.8075	519.8328
16	6532762.4920	330679.6195	781.2112
16	6532674.9920	330746.5575	972.8427
16	6532571.9920	330825.4325	1054.4987
16	6532386.4920	330967.4325	1142.3728
16	6532281.9920	331047.3075	1187.3308
16	6532202.4920	331108.1195	1256.3682
16	6532168.9920	331133.8385	1365.3649
17	6532819.4920	330573.0575	494.4764
17	6532772.9920	330608.6825	649.8909
17	6532720.9920	330648.3695	804.7756
17	6532656.4920	330697.7445	954.0060
17	6532548.4920	330780.4325	1055.5655
17	6532348.9920	330933.1195	1150.0233
17	6532226.9920	331026.4945	1218.4205
17	6532130.4920	331100.2765	1340.1274
18	6532749.9920	330437.3385	463.6946
18	6532702.4920	330473.7135	652.6710
18	6532658.9920	330507.0575	805.3547
18	6532578.4920	330568.6195	957.7550
18	6532442.4920	330672.7135	1069.1292
18	6532332.4920	330756.9325	1152.8579
18	6532149.4920	330896.8695	1243.1398
18	6532079.9920	330950.0575	1324.1254
19	6532708.4920	330374.7135	446.8361
19	6532664.9920	330408.0265	638.2691
19	6532617.9920	330443.9005	792.4952
19	6532534.9920	330507.5265	945.8373
19	6532405.9920	330606.2765	1062.2407
19	6532299.4920	330687.6825	1149.3222
19	6532128.9920	330818.2135	1249.8150
19	6532056.4920	330873.6825	1330.4043
20	6532666.9920	330312.0265	429.9775
20	6532635.9920	330335.6825	582.3748
20	6532597.4920	330365.2135	723.9821
20	6532525.9920	330419.9325	888.4434
20	6532388.9920	330524.7445	1036.6374
20	6532222.4920	330652.2445	1181.6616
20	6532070.4920	330768.5265	1284.6537
20	6532033.4920	330796.7765	1336.6527
21	6532656.9920	330225.2135	385.2846
21	6532608.4920	330262.3695	535.6367
21	6532560.9920	330298.7765	684.6933
21	6532488.4920	330354.2445	859.4873
21	6532355.4920	330456.0265	1020.0868
21	6532182.4920	330588.3075	1175.1693
21	6532028.9920	330705.9005	1288.0674
21	6531988.9920	330736.4325	1343.1144
22	6532621.4920	330157.9635	326.3484
22	6532541.9920	330218.7765	583.2008
22	6532493.4920	330255.9325	731.4954
22	6532416.9920	330314.4635	889.2054
22	6532283.9920	330416.2445	1041.9714
22	6532116.9920	330543.9635	1189.6473
22	6532004.9920	330629.7135	1273.4980
22	6531945.4920	330675.2765	1349.5762
23	6532594.9920	330115.2445	334.0141
23	6532498.4920	330189.0265	630.7558
23	6532443.9920	330230.7445	772.1802
23	6532360.4920	330294.6195	921.8190
23	6532222.9920	330399.9945	1065.2582
23	6532059.9920	330524.6505	1206.2285
23	6531962.9920	330598.9635	1291.2679
23	6531917.9920	330633.3075	1367.0718
24	6532557.9920	330064.8695	434.3301
24	6532523.9920	330090.8075	534.0334
24	6532477.4920	330126.4325	641.4634
24	6532408.9920	330178.8695	769.5711
24	6532303.9920	330259.2765	945.7154
24	6532188.9920	330347.3075	1059.5886
24	6532038.9920	330462.0575	1183.4904
24	6531908.9920	330561.5575	1313.7621
24	6531881.9920	330582.1825	1384.5673
