# Case1_F009_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
21	6535504.9920	327935.5572	829.2207
21	6535781.4920	327723.6510	1089.5812
21	6535897.9920	327634.7760	1223.9982
21	6536099.4920	327480.5885	1454.8240
22	6535308.9920	328290.1822	453.3039
22	6535358.4920	328252.2135	530.4429
22	6535428.9920	328198.2760	623.2059
22	6535657.9920	328022.8385	858.9692
22	6535902.4920	327835.9947	1103.7544
22	6536024.4920	327742.5572	1240.8233
22	6536192.9920	327613.4322	1453.0866
23	6535396.4920	328427.5885	479.3552
23	6535430.4920	328401.7760	539.8733
23	6535506.9920	328343.2760	631.7189
23	6535739.9920	328164.7760	855.1591
23	6535989.9920	327973.3697	1099.1520
23	6536141.9920	327857.1822	1261.4280
23	6536301.9920	327734.9010	1451.1054
24	6535524.9920	328533.8385	486.4969
24	6535588.4920	328485.2447	586.3006
24	6535753.4920	328359.1510	753.5081
24	6535916.9920	328233.8385	920.7827
24	6536076.9920	328111.5572	1089.9470
24	6536241.4920	327985.4635	1256.9474
24	6536430.4920	327841.1510	1449.5203
25	6535613.4920	328655.2447	463.7892
25	6535673.9920	328608.9322	539.9191
25	6535765.9920	328538.1822	635.4711
25	6535966.4920	328384.7447	860.3408
25	6536182.9920	328219.1822	1114.7882
25	6536347.9920	328093.1822	1272.1567
25	6536513.4920	327966.3385	1441.9003
26	6535832.9920	328691.6197	497.7438
26	6535906.4920	328635.4322	631.4721
26	6536043.4920	328530.6197	837.2369
26	6536193.4920	328415.9322	1040.2645
26	6536355.9920	328291.3697	1239.0859
26	6536546.9920	328145.5260	1429.0987
27	6536031.9920	328743.9635	516.2268
27	6536063.9920	328719.6510	646.8645
27	6536174.9920	328634.5885	895.9110
27	6536311.9920	328529.7760	1103.6630
27	6536417.4920	328449.2760	1261.5804
27	6536561.9920	328338.3697	1414.4072
28	6536154.9920	328838.7760	537.0083
28	6536161.9920	328833.4635	569.4482
28	6536202.9920	328802.3385	691.7708
28	6536302.9920	328725.6197	936.1751
28	6536450.9920	328612.4322	1171.2984
28	6536657.4920	328454.4635	1388.9260
29	6536261.9920	328914.4947	561.1882
29	6536280.4920	328900.0885	619.9322
29	6536306.4920	328880.3385	712.6708
29	6536401.9920	328807.4010	973.5132
29	6536499.9920	328732.2135	1122.1035
29	6536701.4920	328578.0260	1316.1090
30	6536353.9920	328985.6197	663.4181
30	6536367.9920	328974.9947	719.8824
30	6536438.4920	328921.0572	900.3610
30	6536539.4920	328843.5885	1092.5074
30	6536731.9920	328696.2447	1255.0879
31	6536416.4920	329032.2760	709.5407
31	6536449.9920	329006.4322	804.6536
31	6536487.9920	328977.5885	899.1418
31	6536582.9920	328904.6822	1091.1052
31	6536731.9920	328790.7447	1213.3302
32	6536470.4920	329100.9947	721.4826
32	6536492.4920	329084.2760	820.2898
32	6536536.9920	329050.1197	916.0279
32	6536638.4920	328972.6510	1092.5074
32	6536761.4920	328878.4635	1196.5055
33	6536515.4920	329161.3072	726.0761
33	6536583.4920	329108.9010	918.8014
33	6536693.9920	329024.5885	1104.3947
33	6536802.9920	328941.0572	1209.2154
