# Case1_F040_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
13	6535483.4920	327967.4947	1255.1186
13	6535711.9920	327792.8072	1348.0827
13	6536057.4920	327528.4947	1454.3971
14	6534819.9920	328365.1197	505.5469
14	6534870.4920	328326.4010	618.4722
14	6534949.9920	328265.6197	765.0144
14	6535066.9920	328175.9947	909.6271
14	6535179.4920	328090.1822	1055.6569
14	6535334.9920	327970.9322	1184.2524
14	6535539.4920	327814.4635	1285.7814
14	6535765.9920	327641.3072	1368.2910
14	6536003.9920	327458.9947	1436.9931
15	6534740.4920	328331.4010	508.6223
15	6534790.4920	328293.4322	560.0023
15	6534855.9920	328243.2760	686.0802
15	6534960.9920	328162.7760	832.9391
15	6535062.4920	328085.3072	956.5967
15	6535156.4920	328013.1510	1077.9987
15	6535318.4920	327889.3385	1180.7472
15	6535602.9920	327671.3697	1313.6706
15	6535954.4920	327402.4947	1418.5527
16	6534725.9920	328248.2760	496.6892
16	6534740.9920	328236.9010	545.4695
16	6534790.4920	328198.9322	645.2337
16	6534870.9920	328137.4010	756.4097
16	6534983.9920	328050.8072	898.2274
16	6535091.9920	327968.0260	1041.8799
16	6535255.9920	327842.6822	1163.4953
16	6535454.4920	327690.7760	1264.5064
16	6535673.4920	327522.9322	1347.0159
16	6535907.9920	327343.6822	1412.4871
17	6534656.9920	328190.9635	482.5708
17	6534671.9920	328179.5572	515.8003
17	6534697.4920	328159.8072	575.1450
17	6534745.9920	328122.5885	659.6599
17	6534827.4920	328060.3072	750.6795
17	6534944.4920	327970.6822	890.8208
17	6535052.9920	327887.9010	1034.0771
17	6535205.4920	327770.9322	1160.1122
17	6535401.9920	327620.5572	1262.2204
17	6535620.4920	327453.4322	1344.5775
17	6535854.9920	327274.1822	1410.5669
18	6534614.4920	328129.1197	483.2536
18	6534638.9920	328110.1197	540.7237
18	6534686.4920	328073.6822	625.6077
18	6534823.4920	327968.8385	784.8234
18	6534959.4920	327864.8072	944.4961
18	6535096.4920	327759.9947	1103.6937
18	6535297.9920	327605.8072	1233.2339
18	6535542.9920	327418.1822	1332.2025
18	6535807.9920	327215.4010	1409.4391
19	6534576.4920	328063.4635	488.0572
19	6534600.4920	328045.2447	560.0023
19	6534712.4920	327959.4322	706.4867
19	6534897.9920	327817.4010	906.5484
19	6534997.4920	327741.4322	1034.6563
19	6535133.4920	327637.3697	1163.8611
19	6535406.4920	327428.4947	1297.9734
19	6535761.4920	327156.5885	1409.4087
20	6534505.4920	328007.6510	492.8060
20	6534602.9920	327933.2135	656.5357
20	6534738.9920	327829.1822	809.5915
20	6534879.4920	327721.3072	961.1384
20	6535017.4920	327615.7447	1113.9349
20	6535215.9920	327463.8385	1237.6229
20	6535452.4920	327283.0572	1334.9457
20	6535706.4920	327088.6197	1412.9139
21	6534456.4920	327935.1510	528.1203
21	6534556.4920	327858.4322	686.0284
21	6534689.4920	327756.6510	834.8595
21	6534829.4920	327649.5572	981.3466
21	6534974.4920	327538.6510	1125.8831
21	6535175.9920	327384.4635	1240.6405
21	6535402.9920	327210.5260	1337.3233
21	6535648.4920	327022.9322	1415.8399
22	6534417.4920	327870.2447	567.7658
22	6534506.9920	327801.9010	700.2779
22	6534615.9920	327718.3385	827.4833
22	6534734.4920	327627.9635	951.0800
22	6534861.4920	327530.7447	1071.8420
22	6535012.9920	327414.5260	1180.3510
22	6535199.9920	327271.7447	1266.7620
22	6535392.4920	327124.4010	1348.6010
22	6535596.9920	326967.9322	1417.5163
23	6534380.9920	327803.9635	603.4519
23	6534422.9920	327772.0572	668.0663
23	6534608.4920	327630.0260	888.8396
23	6534805.9920	327478.8697	1071.4455
23	6534940.9920	327375.5885	1166.8788
23	6535094.9920	327257.8385	1234.2091
23	6535219.4920	327162.0572	1291.6336
23	6535373.4920	327044.3385	1358.4460
23	6535532.4920	326922.9010	1413.4015
24	6534348.9920	327749.6822	611.7211
24	6534435.4920	327683.5885	731.1175
24	6534530.4920	327610.6822	848.0267
24	6534637.9920	327528.6510	960.9250
24	6534760.9920	327434.4635	1067.8796
24	6534904.9920	327324.3385	1164.1356
24	6535073.4920	327195.2135	1243.6579
24	6535244.4920	327064.5572	1321.7175
24	6535426.9920	326924.8072	1388.6212
25	6534316.9920	327695.4947	614.5982
25	6534399.4920	327632.4322	727.6763
25	6534486.4920	327565.5885	839.2181
25	6534583.9920	327491.1510	947.7271
25	6534698.9920	327403.0572	1049.3475
25	6534831.9920	327301.2760	1142.3727
25	6534984.9920	327184.3072	1223.2059
25	6535145.4920	327061.2760	1297.4858
25	6535317.4920	326929.8697	1362.0729
26	6534284.9920	327641.2760	614.9763
26	6534374.4920	327572.9322	736.9668
26	6534465.4920	327503.0572	858.2071
26	6534572.9920	327421.0260	974.3972
26	6534704.9920	327319.9947	1081.0468
26	6534852.4920	327206.8385	1178.8878
26	6535021.4920	327077.7135	1262.7996
26	6535205.9920	326936.4322	1334.2753
27	6534245.4920	327577.1822	614.3818
27	6534310.9920	327527.0260	705.8649
27	6534376.4920	327476.9010	797.1250
27	6534467.4920	327407.0260	917.5212
27	6534646.4920	327270.3072	1071.4455
27	6534820.9920	327136.6510	1193.4575
27	6534946.9920	327040.1822	1250.3942
27	6535083.9920	326935.3697	1307.5746
28	6534209.4920	327526.0260	609.3770
28	6534295.4920	327459.9322	737.2501
28	6534385.9920	327390.8072	864.0594
28	6534499.9920	327303.4635	982.8402
28	6534636.9920	327198.6510	1092.8733
28	6534792.9920	327079.4010	1192.4820
28	6534961.4920	326950.2760	1283.5868
29	6534184.9920	327481.7447	610.8585
29	6534242.4920	327437.7135	705.8649
29	6534307.9920	327387.5572	797.1250
29	6534399.4920	327317.6822	917.5212
29	6534577.9920	327180.9635	1071.4455
29	6534752.4920	327047.3072	1193.4575
29	6534844.9920	326976.6510	1260.6050
30	6534176.4920	327425.3385	642.3473
30	6534241.9920	327375.2135	750.8685
30	6534321.4920	327314.4322	856.1346
30	6534409.4920	327246.8385	958.3952
30	6534514.9920	327166.3385	1054.5291
30	6534631.9920	327076.7135	1145.6645
30	6534750.9920	326985.5572	1235.3675
31	6534139.4920	327374.9322	660.6080
31	6534187.9920	327337.7135	732.3519
31	6534239.4920	327298.2135	797.1250
31	6534330.9920	327228.3385	917.5212
31	6534482.9920	327112.1510	1071.1407
31	6534654.4920	326980.7447	1207.5086
32	6534091.4920	327332.9010	640.5855
32	6534133.9920	327300.2447	706.1819
32	6534177.9920	327266.8385	771.6774
32	6534251.4920	327210.6197	879.9700
32	6534343.4920	327139.9947	982.8402
32	6534448.9920	327059.4635	1080.7116
32	6534560.9920	326973.6510	1175.5046
33	6534062.4920	327276.4322	644.0115
33	6534111.9920	327238.4635	732.3519
33	6534146.9920	327211.8697	794.0832
33	6534228.9920	327148.8385	909.0478
33	6534387.9920	327027.3072	1065.2278
33	6534470.4920	326964.2760	1140.9707
34	6533993.9920	327234.3385	597.4380
34	6534047.4920	327193.3385	702.1585
34	6534112.9920	327143.1822	804.1050
34	6534188.4920	327085.4635	903.5614
34	6534272.9920	327020.9010	999.9091
34	6534337.4920	326971.5572	1064.3134
35	6533936.9920	327215.1510	545.4421
35	6533978.4920	327183.2447	636.3093
35	6534040.9920	327135.4010	723.5493
35	6534085.4920	327101.2135	793.0530
35	6534161.9920	327042.7135	911.5776
35	6534274.4920	326956.9010	1045.8423
