# Case2_F124_NS, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
9	6536945.9920	327885.7135	623.2135
9	6536916.4920	327847.0885	714.7576
9	6536868.4920	327784.5885	801.1741
9	6536814.9920	327714.6505	885.4137
9	6536763.4920	327647.4005	970.4893
10	6536942.4920	327922.4635	520.3244
10	6536931.9920	327908.5575	616.4481
10	6536900.9920	327868.0265	709.8217
10	6536851.4920	327803.1195	797.6113
10	6536795.9920	327731.1825	883.5467
10	6536743.9920	327662.6195	970.4463
11	6536929.4920	327946.2135	497.6750
11	6536924.4920	327939.7445	553.9969
11	6536914.4920	327926.9325	609.7273
11	6536872.4920	327872.0265	724.8331
11	6536796.9920	327773.0575	849.1930
11	6536722.4920	327676.1825	971.1026
12	6536912.4920	327965.1825	481.8896
12	6536902.4920	327952.2765	569.3555
12	6536878.4920	327921.0885	655.0493
12	6536843.9920	327875.5885	738.2526
12	6536795.4920	327812.4945	817.0603
12	6536746.4920	327748.6195	895.6382
12	6536697.9920	327684.8695	974.2298
13	6536884.9920	327990.9635	466.4890
13	6536873.4920	327975.9005	557.3372
13	6536849.9920	327945.4635	646.7258
13	6536814.4920	327898.9005	733.3544
13	6536764.4920	327833.8385	815.4689
13	6536713.4920	327766.7445	896.9717
13	6536661.4920	327699.2765	978.3285
14	6536866.9920	328008.9325	451.4498
14	6536853.9920	327991.7135	545.6009
14	6536833.4920	327965.3075	646.7999
14	6536794.4920	327914.2765	728.6974
14	6536743.4920	327847.4635	814.0903
14	6536689.9920	327777.2765	898.4771
14	6536635.4920	327706.0885	982.5365
15	6536839.4920	328034.2445	437.3537
15	6536826.9920	328018.0265	519.7221
15	6536811.4920	327998.0885	589.0289
15	6536790.4920	327970.6825	674.4648
15	6536755.9920	327925.1195	739.7988
15	6536681.9920	327828.6825	861.0150
15	6536599.4920	327720.9635	987.3314
16	6536820.9920	328051.3075	427.3614
16	6536798.4920	328021.7765	547.0874
16	6536769.9920	327984.8695	666.1276
16	6536711.4920	327908.5885	777.7035
16	6536644.9920	327821.2135	886.3012
16	6536574.9920	327729.7135	993.6045
17	6536792.4920	328075.9005	419.1745
17	6536776.9920	328055.7765	496.8173
17	6536758.9920	328032.2135	574.0507
17	6536730.4920	327994.6505	680.4804
17	6536655.9920	327897.3695	818.6123
17	6536540.9920	327747.2445	999.4688
18	6536773.4920	328092.0265	421.4986
18	6536738.9920	328046.8075	573.0976
18	6536688.4920	327981.3385	721.6955
18	6536609.9920	327878.8695	862.4225
18	6536522.4920	327763.9635	999.4615
19	6536744.4920	328116.0885	424.7843
19	6536708.9920	328069.4005	573.9547
19	6536664.9920	328011.9635	704.0015
19	6536586.9920	327910.4325	853.1914
19	6536495.4920	327790.9635	997.3050
20	6536727.4920	328135.0885	415.8372
20	6536698.4920	328096.9325	536.6187
20	6536663.4920	328051.5575	656.4959
20	6536612.4920	327984.3695	772.3479
20	6536549.4920	327902.2445	884.5892
20	6536479.9920	327811.5265	994.3226
21	6536698.9920	328159.0885	408.8555
21	6536687.9920	328144.8695	457.4303
21	6536662.9920	328112.5265	548.4493
21	6536625.9920	328063.7445	675.2387
21	6536556.4920	327973.3385	818.6123
21	6536454.4920	327839.7135	990.7256
22	6536672.4920	328166.0885	420.1556
22	6536641.9920	328125.8695	537.5728
22	6536605.9920	328078.8385	654.0343
22	6536556.9920	328015.2445	767.4759
22	6536499.4920	327939.9005	878.1911
22	6536436.9920	327858.1195	987.1719
23	6536636.4920	328180.6505	428.5462
23	6536620.4920	328159.4635	491.3909
23	6536580.9920	328108.1195	617.8679
23	6536530.9920	328042.5575	741.8696
23	6536472.9920	327966.9635	863.6680
23	6536409.4920	327883.6505	983.5540
24	6536615.9920	328195.0575	414.4010
24	6536574.9920	328141.2445	559.2782
24	6536518.4920	328067.5885	700.8087
24	6536458.4920	327988.9635	841.3297
24	6536391.4920	327901.3075	979.8208
25	6536585.4920	328216.4945	405.0558
25	6536544.4920	328163.1195	546.7942
25	6536494.4920	328097.8385	666.0072
25	6536429.9920	328013.2445	828.1648
25	6536362.9920	327926.1825	976.7868
26	6536524.9920	328240.4325	441.4886
26	6536498.4920	328205.7135	518.3874
26	6536466.4920	328163.7765	612.2462
26	6536416.4920	328098.6195	733.7894
26	6536367.9920	328035.0885	855.6608
26	6536314.4920	327965.5265	976.2829
