# Case1_F001_EW, moved under the Ullrigg cluster
# Source: FaultExamples, pillar based fault sticks, one rigid translation applied to
# Case1 and Case2 together so they keep their positions relative to one another.
# Depth converted from feet at 0.3048 m/ft; the eastings and northings were already metres.
# Shift applied: north +285565.492 m, east -186540.162 m, vertical -2244.968 m.
# A pillar is one fault stick, its points ordered from the top down. Consecutive pillars
# run along strike, so the fault surface is the ruled surface between them.
# Pillar	North(m)	East(m)	Vertical(m, positive down)
18	6535844.9920	328147.5575	626.1951
18	6535935.9920	328077.9005	739.9777
18	6536063.9920	327979.9635	902.4316
18	6536186.9920	327885.8075	1020.7140
18	6536339.9920	327768.4945	1137.0768
18	6536422.4920	327705.4005	1198.4582
18	6536537.9920	327617.2445	1282.9505
19	6535816.4920	328263.4945	498.5269
19	6535896.4920	328202.4005	628.7374
19	6535999.4920	328123.6195	752.7016
19	6536096.4920	328049.5575	878.5590
19	6536206.4920	327965.1195	1000.0418
19	6536346.4920	327858.0575	1109.4653
19	6536495.9920	327743.5265	1213.9613
19	6536646.4920	327628.6505	1318.2031
20	6535862.4920	328323.0575	498.5269
20	6535945.4920	328259.4635	625.7391
20	6536037.9920	328188.6825	731.9191
20	6536173.9920	328084.6195	903.9516
20	6536277.9920	328004.9325	1020.7140
20	6536431.4920	327887.6195	1137.0768
20	6536615.4920	327746.6505	1262.3828
20	6536753.9920	327640.7445	1356.8695
21	6535900.4920	328372.6825	498.5269
21	6535994.9920	328300.0885	639.6383
21	6536110.9920	328211.3075	774.7104
21	6536221.4920	328126.8385	911.4741
21	6536354.4920	328025.2135	1040.3987
21	6536510.4920	327905.6825	1159.2014
21	6536675.4920	327779.3385	1273.3776
21	6536841.4920	327652.2135	1387.0066
22	6535938.4920	328422.3075	498.5269
22	6536021.4920	328358.7445	625.7391
22	6536113.9920	328287.9635	731.9191
22	6536249.9920	328183.9005	903.9516
22	6536382.4920	328082.2135	1013.3589
22	6536525.9920	327972.6505	1130.3118
22	6536928.9920	327664.0885	1417.1728
